,high,low,open,close,volume,neg,neu,pos,compound,Daily References
2021-09-30,342.79998779296875,338.1499938964844,340.45001220703125,339.3900146484375,16547100,0.11677777777777777,0.8206111111111112,0.06266666666666668,-0.10936111111111112,18
2021-10-01,345.0199890136719,338.6400146484375,341.6099853515625,343.010009765625,14905300,0.16727272727272727,0.7712727272727272,0.06154545454545454,-0.17780909090909092,11
2021-10-04,335.94000244140625,322.70001220703125,335.5299987792969,326.2300109863281,42885000,0.12749019607843137,0.8337058823529413,0.03882352941176471,-0.16513921568627452,51
2021-10-05,335.17999267578125,326.1600036621094,328.5799865722656,332.9599914550781,35377900,0.072703125,0.8598750000000003,0.067421875,-0.021471874999999994,64
2021-10-06,334.3800048828125,325.79998779296875,329.739990234375,333.6400146484375,26443000,0.1151875,0.82403125,0.0608125,-0.083709375,32
2021-10-07,338.8399963378906,328.9800109863281,337.0,329.2200012207031,28307500,0.07322222222222222,0.9004444444444444,0.026333333333333334,-0.11388333333333334,18
2021-10-08,333.3999938964844,328.7099914550781,331.510009765625,330.04998779296875,15934300,0.04969565217391304,0.8366521739130434,0.11365217391304347,0.12125652173913043,23
2021-10-15,329.07000732421875,322.510009765625,328.67999267578125,324.760009765625,21575100,0.202,0.798,0.0,-0.39080000000000004,2
2021-10-18,335.8900146484375,327.5,328.95001220703125,335.3399963378906,21585000,0.040937499999999995,0.8938125,0.0653125,0.043050000000000005,16
2021-10-19,342.4599914550781,337.2799987792969,339.6499938964844,339.989990234375,18786300,0.06503333333333333,0.8555666666666666,0.07943333333333331,0.016910000000000005,30
2021-10-20,343.9800109863281,339.45001220703125,343.45001220703125,340.7799987792969,13639500,0.040263157894736834,0.9227894736842108,0.03694736842105263,0.0005578947368421023,38
2021-10-25,329.55999755859375,319.7200012207031,320.29998779296875,328.69000244140625,38409000,0.09200000000000001,0.7895555555555556,0.11844444444444442,0.09428888888888888,9
2021-10-26,330.2099914550781,309.6000061035156,328.260009765625,315.80999755859375,65654000,0.02882758620689655,0.8713103448275862,0.09984482758620689,0.12454310344827585,58
2021-10-27,319.25,312.05999755859375,314.19000244140625,312.2200012207031,29971800,0.07453333333333334,0.8458,0.07970000000000002,0.00970666666666667,30
2021-11-01,333.45001220703125,326.0,326.0400085449219,329.9800109863281,31518900,0.04448484848484849,0.8954242424242423,0.06009090909090909,0.04718181818181817,33
2021-11-02,334.7900085449219,323.79998779296875,331.3800048828125,328.0799865722656,28353000,0.03573333333333333,0.8806,0.08366666666666665,0.12478666666666666,30
2021-11-03,332.1499938964844,323.20001220703125,327.489990234375,331.6199951171875,20786500,0.037,0.8934642857142856,0.06953571428571428,0.0817892857142857,28
