,high,low,open,close,volume,neg,neu,pos,compound,Daily References
2021-04-28,2452.3779296875,2374.85009765625,2407.14501953125,2379.909912109375,2986400,0.09525,0.8135,0.09108333333333334,0.002924999999999997,12
2021-04-29,2436.52001953125,2402.280029296875,2410.330078125,2429.889892578125,1977700,0.09695833333333335,0.8119166666666665,0.09116666666666667,-0.01880416666666666,24
2021-04-30,2427.139892578125,2402.159912109375,2404.489990234375,2410.1201171875,1957100,0.06342424242424242,0.8209393939393939,0.11563636363636365,0.08938181818181819,33
2021-05-03,2419.699951171875,2384.5,2402.719970703125,2395.169921875,1689400,0.013538461538461537,0.8538461538461539,0.13261538461538463,0.17064615384615384,13
2021-05-04,2379.260009765625,2311.699951171875,2369.739990234375,2354.25,1756000,0.0,0.5736666666666667,0.4263333333333333,0.5253666666666666,3
2021-05-05,2382.199951171875,2351.409912109375,2368.419921875,2356.739990234375,1090300,0.06204761904761905,0.8248095238095239,0.1130952380952381,0.09935238095238094,21
2021-05-06,2382.7099609375,2342.337890625,2350.639892578125,2381.35009765625,1030900,0.046650000000000004,0.9052,0.04814999999999999,-0.005540000000000001,20
2021-05-07,2416.409912109375,2390.0,2400.0,2398.68994140625,1163600,0.07425000000000001,0.8483499999999999,0.0774,-0.013434999999999999,20
2021-05-10,2378.0,2334.72998046875,2374.889892578125,2341.659912109375,1300300,0.09764705882352942,0.7584705882352942,0.14376470588235293,0.0841058823529412,17
2021-05-11,2322.0,2283.0,2291.860107421875,2308.760009765625,1605500,0.09361538461538463,0.7894615384615384,0.11715384615384615,0.03723076923076923,13
2021-05-25,2432.889892578125,2402.989990234375,2420.0,2409.070068359375,941900,0.06507142857142857,0.8363571428571428,0.0985,0.04827857142857144,14
2021-05-26,2442.944091796875,2412.514892578125,2412.8349609375,2433.530029296875,1092800,0.0455,0.8464642857142858,0.10803571428571428,0.12767142857142855,28
2021-05-27,2440.0,2402.0,2436.93994140625,2402.510009765625,1948100,0.037000000000000005,0.83664,0.12636,0.120952,25
2021-05-28,2428.139892578125,2407.68994140625,2421.9599609375,2411.56005859375,1205400,0.034578947368421056,0.8662105263157894,0.09921052631578946,0.10405263157894738,19
2021-06-01,2437.970947265625,2404.8798828125,2422.0,2429.81005859375,958300,0.020428571428571428,0.8640714285714284,0.11550000000000002,0.16744285714285717,14
2021-06-02,2442.0,2404.199951171875,2435.31005859375,2421.280029296875,857900,0.0792,0.80135,0.11942499999999998,0.06141749999999998,40
2021-06-03,2409.7451171875,2382.830078125,2395.02001953125,2404.610107421875,917300,0.05491304347826086,0.8050434782608695,0.14004347826086957,0.13413478260869566,46
2021-06-04,2453.85888671875,2417.77001953125,2422.52001953125,2451.760009765625,1297400,0.03765957446808511,0.8254893617021277,0.1368936170212766,0.12825106382978727,47
2021-06-07,2468.0,2441.072998046875,2451.320068359375,2466.090087890625,1192500,0.07281481481481482,0.8580740740740741,0.06911111111111111,-0.015433333333333335,27
2021-06-09,2505.0,2487.330078125,2499.5,2491.39990234375,1006300,0.03075,0.90575,0.06325,0.050575,4
2021-06-10,2523.260009765625,2494.0,2494.010009765625,2521.60009765625,1561700,0.03520689655172414,0.8688965517241379,0.09593103448275862,0.09298620689655174,29
2021-06-11,2526.989990234375,2498.2900390625,2524.919921875,2513.929931640625,1262000,0.006478260869565217,0.8712608695652173,0.12226086956521738,0.195,46
2021-06-14,2528.22998046875,2500.93994140625,2513.389892578125,2527.0400390625,1127500,0.04958730158730158,0.9037142857142858,0.046698412698412704,-0.017857142857142832,63
2021-06-15,2537.239990234375,2512.969970703125,2530.43994140625,2520.659912109375,1109100,0.061223529411764704,0.8232823529411768,0.11547058823529412,0.07867999999999999,85
2021-06-16,2530.469970703125,2482.9990234375,2524.949951171875,2513.929931640625,1315800,0.05177777777777777,0.8787777777777775,0.0695111111111111,0.05001333333333333,45
2021-06-17,2543.929931640625,2510.300048828125,2510.4599609375,2527.419921875,1287800,0.07424242424242423,0.771,0.15478787878787878,0.09323030303030302,33
2021-06-18,2527.780029296875,2492.06005859375,2514.110107421875,2511.35009765625,2665300,0.052642857142857144,0.8802142857142857,0.06714285714285714,0.028957142857142855,14
2021-06-21,2540.735107421875,2502.68505859375,2514.800048828125,2529.10009765625,1312800,0.04053846153846154,0.8104615384615385,0.14907692307692308,0.15350769230769232,13
2021-06-22,2545.39990234375,2520.530029296875,2529.0,2539.989990234375,1049200,0.03077777777777778,0.8718611111111111,0.09736111111111113,0.13218333333333335,36
2021-06-23,2555.919921875,2525.0400390625,2531.0,2529.22998046875,984700,0.04475,0.8911250000000001,0.064125,0.035362500000000005,8
2021-06-24,2550.7099609375,2539.199951171875,2541.070068359375,2545.639892578125,946700,0.06771794871794873,0.8654871794871796,0.06682051282051282,-0.02436410256410257,39
2021-06-25,2550.10009765625,2528.8798828125,2539.139892578125,2539.89990234375,1674200,0.0642549019607843,0.7959215686274511,0.1398235294117647,0.1023333333333333,51
2021-06-28,2546.739990234375,2519.47607421875,2540.0,2536.389892578125,1405500,0.06522916666666667,0.8559791666666663,0.07879166666666663,0.03425833333333334,48
2021-06-29,2540.0,2508.739990234375,2535.449951171875,2520.3701171875,1047500,0.08841176470588237,0.791470588235294,0.12014705882352944,0.05669411764705879,34
2021-06-30,2516.0,2495.14990234375,2513.071044921875,2506.320068359375,1200300,0.206,0.794,0.0,-0.3818,1
2021-07-08,2600.64990234375,2560.800048828125,2565.0,2583.5400390625,989000,0.06212499999999999,0.862875,0.075,0.043929166666666665,24
2021-07-09,2596.989990234375,2578.8701171875,2578.889892578125,2591.489990234375,755300,0.07273333333333334,0.8382000000000001,0.08906666666666667,0.06865333333333333,30
2021-07-12,2615.39990234375,2592.0,2596.669921875,2611.280029296875,847200,0.03875862068965517,0.8551379310344823,0.10606896551724138,0.09886551724137932,58
2021-07-13,2640.840087890625,2612.739990234375,2617.6298828125,2619.889892578125,830900,0.11788888888888888,0.7853333333333332,0.09685185185185186,-0.010518518518518516,54
2021-07-14,2659.919921875,2637.9599609375,2638.030029296875,2641.64990234375,895600,0.07404166666666666,0.8449166666666668,0.08104166666666666,0.021120833333333335,24
2021-07-15,2651.89990234375,2611.9599609375,2650.0,2625.330078125,829300,0.08853846153846154,0.8751538461538461,0.036307692307692305,-0.09194615384615384,13
2021-07-16,2643.659912109375,2616.429931640625,2632.820068359375,2636.909912109375,742800,0.07186666666666668,0.8524666666666667,0.07566666666666667,0.021653333333333306,15
2021-07-19,2624.93994140625,2570.739990234375,2623.110107421875,2585.080078125,1285500,0.06924999999999999,0.8220833333333334,0.10866666666666668,0.07675,12
2021-07-20,2640.027099609375,2583.76806640625,2600.080078125,2622.030029296875,954200,0.05992,0.8517999999999999,0.08828000000000001,0.039136000000000004,25
2021-07-21,2652.344970703125,2612.030029296875,2615.739990234375,2652.010009765625,737100,0.0615,0.8814,0.0571,0.013995000000000007,20
2021-07-26,2794.260009765625,2753.02001953125,2765.0,2792.889892578125,1152600,0.0,0.8614999999999999,0.1385,0.1591,2
2021-07-27,2800.219970703125,2702.0,2800.219970703125,2735.929931640625,2108200,0.02988333333333333,0.8966499999999997,0.07346666666666667,0.06340333333333333,60
2021-07-28,2793.52001953125,2727.0,2771.239990234375,2727.6298828125,2734400,0.024692307692307694,0.9032307692307692,0.07207692307692308,0.10254326923076923,104
2021-07-29,2743.030029296875,2722.760009765625,2727.612060546875,2730.81005859375,964200,0.06533333333333333,0.8301282051282052,0.10456410256410258,0.0583,39
2021-07-30,2715.427001953125,2696.283935546875,2710.219970703125,2704.419921875,1196600,0.044571428571428574,0.8695714285714286,0.08578571428571427,0.031257142857142865,14
2021-08-02,2720.409912109375,2693.389892578125,2709.68994140625,2719.7900390625,1007000,0.014333333333333332,0.8808333333333334,0.10483333333333332,0.16336666666666666,24
2021-08-03,2726.7099609375,2683.669921875,2720.0,2725.60009765625,953200,0.03144444444444445,0.8668888888888889,0.10166666666666668,0.11527222222222225,18
2021-08-04,2730.760009765625,2708.300048828125,2724.989990234375,2720.570068359375,826400,0.17133333333333334,0.8145714285714286,0.014095238095238095,-0.23377619047619047,21
2021-08-05,2739.0,2712.0,2720.570068359375,2738.800048828125,593300,0.029125,0.860125,0.1108125,0.11658125000000003,32
2021-08-06,2741.60107421875,2720.929931640625,2725.89990234375,2740.719970703125,678000,0.050777777777777776,0.7644444444444445,0.1848333333333333,0.2510388888888888,18
2021-08-09,2766.429931640625,2728.574951171875,2738.97998046875,2760.0400390625,618700,0.0641,0.8065999999999999,0.12930000000000003,0.08708,10
2021-08-10,2771.030029296875,2744.530029296875,2761.590087890625,2761.929931640625,801700,0.10026086956521739,0.8045217391304348,0.09526086956521738,0.014882608695652173,23
2021-08-11,2776.955078125,2747.0,2765.659912109375,2753.7900390625,760200,0.08382352941176471,0.8589411764705882,0.05723529411764705,-0.07331764705882353,17
2021-08-12,2768.360107421875,2735.580078125,2754.260009765625,2767.7900390625,732300,0.044111111111111115,0.9037777777777778,0.05211111111111111,-0.001288888888888889,9
2021-08-13,2773.47998046875,2760.10009765625,2767.14990234375,2768.1201171875,628600,0.09062500000000001,0.817875,0.091625,0.0077125000000000075,16
2021-08-16,2779.81005859375,2723.31494140625,2760.0,2778.320068359375,902000,0.064,0.7928095238095239,0.14319047619047617,0.1348857142857143,21
2021-08-17,2774.3701171875,2735.75,2763.820068359375,2746.010009765625,1063600,0.0459375,0.847375,0.1066875,0.07824375,16
2021-08-18,2765.8798828125,2728.419921875,2742.31005859375,2731.39990234375,746700,0.04953846153846154,0.8096923076923077,0.1406923076923077,0.12168461538461536,13
2021-08-19,2749.0400390625,2707.1201171875,2709.35009765625,2738.27001953125,914800,0.1286875,0.8109374999999998,0.060375,-0.11561874999999999,16
2021-08-20,2772.2900390625,2729.340087890625,2741.659912109375,2768.739990234375,778200,0.1295,0.8704999999999999,0.0,-0.27115,6
2021-08-23,2843.5400390625,2774.958984375,2779.969970703125,2821.989990234375,1054500,0.039,0.8329230769230769,0.1280769230769231,0.13109230769230773,13
2021-08-24,2860.14990234375,2827.070068359375,2830.8701171875,2847.969970703125,756300,0.06944444444444446,0.8253888888888888,0.10516666666666667,0.039461111111111113,18
2021-08-25,2866.260009765625,2848.7900390625,2857.659912109375,2859.0,641900,0.05310344827586207,0.8566896551724137,0.09020689655172412,0.020196551724137934,29
2021-08-26,2862.696044921875,2841.830078125,2852.3701171875,2842.4599609375,746100,0.030000000000000002,0.9108636363636364,0.05913636363636363,0.06987727272727273,22
2021-08-27,2900.219970703125,2840.39990234375,2842.25,2891.010009765625,1228100,0.03727272727272727,0.8774545454545456,0.08527272727272728,0.08616363636363635,11
2021-08-30,2929.7900390625,2892.0,2894.090087890625,2909.389892578125,845800,0.032045454545454544,0.8277727272727272,0.14018181818181819,0.1821681818181818,22
2021-08-31,2922.239990234375,2900.0,2917.68994140625,2909.239990234375,1337800,0.06631999999999999,0.8473200000000002,0.08636,0.020536000000000013,25
2021-09-01,2936.409912109375,2912.2900390625,2913.0,2916.840087890625,791200,0.034208333333333334,0.8671666666666669,0.098625,0.12052083333333335,24
2021-09-02,2926.5,2882.1298828125,2918.989990234375,2884.3798828125,1092200,0.06147368421052631,0.8595789473684211,0.07889473684210525,0.03332631578947369,19
2021-09-03,2907.5400390625,2870.10009765625,2882.919921875,2895.5,955200,0.08750000000000001,0.7648636363636363,0.14754545454545456,0.041850000000000005,22
2021-09-07,2916.47998046875,2890.820068359375,2894.989990234375,2910.3798828125,758500,0.05938461538461538,0.8221538461538462,0.11846153846153848,0.08896153846153848,13
2021-09-08,2911.02001953125,2884.0,2907.8701171875,2897.669921875,774300,0.06296428571428572,0.8598571428571429,0.07710714285714285,0.012967857142857144,28
2021-09-09,2913.389892578125,2888.679931640625,2897.669921875,2898.27001953125,739900,0.029849999999999998,0.8919499999999999,0.0782,0.05884,20
2021-09-10,2920.3798828125,2834.830078125,2908.8701171875,2838.419921875,1643500,0.04429411764705883,0.7892352941176471,0.16647058823529415,0.16261764705882353,17
2021-09-21,2816.23193359375,2778.110107421875,2802.340087890625,2792.929931640625,906500,0.04624999999999999,0.8829166666666666,0.07083333333333335,0.0034249999999999975,12
2021-09-22,2831.669921875,2789.43505859375,2801.010009765625,2818.77001953125,1103400,0.06978947368421053,0.8013157894736841,0.12889473684210528,0.06939473684210525,19
2021-09-23,2845.049072265625,2821.929931640625,2832.18994140625,2836.530029296875,863600,0.13105000000000003,0.80985,0.0591,-0.104125,20
2021-09-24,2858.070068359375,2817.010009765625,2818.919921875,2852.659912109375,747500,0.055625,0.8488749999999998,0.0955,0.028937499999999994,16
2021-09-27,2850.0,2810.0,2831.7099609375,2830.02001953125,942200,0.09354545454545454,0.7839545454545455,0.12250000000000001,0.0009590909090909347,22
2021-09-29,2747.969970703125,2685.0,2742.194091796875,2690.419921875,1316900,0.07205,0.8361000000000001,0.0919,0.015019999999999992,20
2021-09-30,2711.800048828125,2660.0,2686.5,2665.31005859375,1764700,0.07100000000000001,0.8153809523809524,0.1136190476190476,0.0783238095238095,21
2021-10-01,2741.419921875,2667.550048828125,2671.090087890625,2729.25,1419400,0.11221739130434782,0.7351739130434783,0.15260869565217391,0.07817391304347825,23
2021-10-04,2714.0,2623.330078125,2713.989990234375,2675.300048828125,1576500,0.06445000000000001,0.8453499999999998,0.09020000000000002,0.07147,20
2021-10-06,2757.0400390625,2689.72998046875,2692.510009765625,2747.080078125,988200,0.04075,0.84825,0.11099999999999999,0.15411250000000004,16
2021-10-07,2803.089111328125,2771.260009765625,2777.260009765625,2783.7099609375,912500,0.07538095238095238,0.8332380952380953,0.09138095238095237,0.03201428571428572,21
2021-10-08,2806.340087890625,2788.5869140625,2798.1201171875,2801.1201171875,946200,0.05488888888888889,0.8829999999999999,0.06211111111111112,0.026872222222222228,18
2021-10-11,2815.27294921875,2776.1298828125,2796.0,2776.949951171875,829200,0.018583333333333334,0.918,0.06341666666666666,0.09849166666666666,12
2021-10-12,2793.89990234375,2725.0,2792.75,2734.260009765625,1126800,0.04186363636363637,0.8621363636363636,0.09604545454545456,0.1327636363636364,22
2021-10-15,2844.0,2821.2900390625,2844.0,2833.5,1062500,0.0,0.854111111111111,0.1458888888888889,0.2190888888888889,9
2021-10-18,2859.97509765625,2824.27001953125,2824.27001953125,2859.2099609375,828200,0.037157894736842105,0.853421052631579,0.10931578947368421,0.1068421052631579,19
2021-10-19,2882.139892578125,2861.919921875,2865.830078125,2876.43994140625,765800,0.01812820512820513,0.8865128205128204,0.09535897435897438,0.13019743589743593,39
2021-10-20,2884.955078125,2838.239990234375,2884.449951171875,2848.300048828125,897000,0.004791666666666667,0.8930833333333336,0.10212499999999998,0.13375833333333334,24
2021-10-25,2784.115966796875,2734.969970703125,2776.2099609375,2775.4599609375,1054100,0.06206666666666667,0.8208666666666666,0.11706666666666668,0.12113333333333332,15
2021-10-26,2816.7900390625,2780.110107421875,2812.1201171875,2793.43994140625,1412900,0.022175,0.860425,0.11737499999999998,0.15244249999999998,40
2021-10-27,2982.360107421875,2798.050048828125,2798.050048828125,2928.550048828125,2592500,0.049555555555555554,0.8685111111111112,0.08195555555555557,0.054488888888888885,45
2021-10-28,2948.489990234375,2895.27001953125,2945.97998046875,2922.580078125,1620900,0.0446,0.8606,0.0948,0.08496000000000001,5
2021-10-29,2972.260009765625,2903.330078125,2910.39990234375,2965.409912109375,1447700,0.0356875,0.86346875,0.10084375000000002,0.118703125,32
2021-11-01,2967.989990234375,2871.590087890625,2963.300048828125,2875.47998046875,1613600,0.023944444444444445,0.8756666666666666,0.1003888888888889,0.12686666666666666,18
2021-11-02,2938.409912109375,2892.820068359375,2896.18798828125,2917.260009765625,1057500,0.03992307692307692,0.888576923076923,0.07146153846153845,0.054226923076923075,26
2021-11-03,2938.2099609375,2901.070068359375,2925.5,2935.800048828125,894300,0.0,0.9846999999999999,0.0153,0.02023,10
